# File example01.mhd
0,0.257031,0.206966,0.14475,0.0589417,0.545881,0.0708866,0.0595902,0.0405164,0.016811,0.171062,0.541984,0.569731,0.0965699,0.305357,0.67917,0.142722,0,0.219622,0,0.526316,112,104,4,15,3.75,1.36364,0.169697,0.0331852,0.892766,0.517306,0.499545,0.0530743,0.436746,0.761628,0.494727,0.494631,0.00447355,0.483325,0.503518,0.499873,0.49951,0.000536081,0.499336,0.500662,0.91782,1,0.162296,0.500152,1
0,0.0886047,0,0.181517,0,0.542532,0.0192132,0.0114634,0.0224861,0,0.0970568,0.631094,0.664306,0.109676,0.399425,0.805465,0,0,0,0,0,130,113,7,14,2,1.55556,0.147392,0.0473761,0.907492,0.52232,0.508539,0.0407526,0.464822,0.650742,0.49453,0.494629,0.00410534,0.486778,0.504447,0.500366,0.500389,0.000185307,0.49942,0.500657,0.946965,1,0.143743,0.500058,1
0,0.0976434,0,0.19533,0,0.575352,0.0216861,0.0152563,0.0254113,0,0.0931644,0.622173,0.651217,0.10026,0.421463,0.769991,0,0,0,0,0,120,108,4,14,3.5,1.55556,0.238095,0.0437318,0.900167,0.486317,0.498708,0.0496023,0.177327,0.540662,0.497722,0.49771,0.00347158,0.490932,0.505994,0.499785,0.499514,0.000472286,0.499339,0.500659,0.864203,1,0.198941,0.500087,1
0,0.132827,0,0.245561,0,0.758205,0.0280693,0.0132466,0.035415,0,0.145895,0.614345,0.635808,0.144986,0.271523,0.862221,0.0278638,0,0.111455,0,0.473684,120,102,7,11,1.57143,1.22222,0.17316,0.0901578,0.953118,0.512906,0.503195,0.0292532,0.464068,0.633452,0.496308,0.496367,0.00374012,0.487473,0.503415,0.499805,0.499553,0.000479802,0.499339,0.500662,0.889757,1,0.179639,0.500128,1
0,0.300576,0.29136,0.114062,0.0790355,0.509712,0.059309,0.0575455,0.0158982,0.0257572,0.102259,0.530454,0.541302,0.0673639,0.395101,0.654431,0.151579,0,0.220962,0,0.473684,101,99,3,16,5.33333,1.45455,0.191288,0.0246582,0.875397,0.535662,0.521737,0.0547534,0.449613,0.683888,0.493477,0.493042,0.00287909,0.488424,0.500842,0.499564,0.499513,0.000207877,0.499339,0.500652,0.98088,1,0.079896,0.529455,1
0,0.096478,0,0.20041,0,0.660415,0.0224753,0.0136021,0.0258237,0,0.114041,0.630786,0.665286,0.113368,0.372394,0.818461,0,0,0,0,0,121,100,7,9,1.28571,1.125,0.240079,0.165981,0.977573,0.51767,0.522436,0.0388693,0.385553,0.589916,0.49394,0.494063,0.00177399,0.490289,0.499006,0.499584,0.499576,0.000167287,0.499343,0.500651,0.99517,1,0.0390968,0.6161,1
0,0.0954986,0,0.188505,0,0.533825,0.0210859,0.0121726,0.0260555,0,0.0992913,0.628176,0.662393,0.102495,0.41053,0.787002,0,0,0,0,0,108,94,5,11,2.2,1.22222,0.218182,0.081142,0.964082,0.512684,0.510013,0.0114523,0.496039,0.54392,0.49675,0.496769,0.0014336,0.493706,0.500018,0.500405,0.500464,0.000281632,0.499351,0.500661,0.912325,1,0.166527,0.501275,1
0,0.302106,0.299397,0.104163,0.118553,0.513061,0.0955028,0.0933422,0.0327039,0.0449179,0.210809,0.505845,0.512188,0.0765586,0.348157,0.633903,0.104106,0,0.196152,0,0.473684,92,84,7,13,1.85714,1.44444,0.112332,0.0418753,0.969479,0.510741,0.50786,0.0284826,0.430932,0.578602,0.494652,0.49422,0.00434555,0.487782,0.504337,0.500366,0.500441,0.000264885,0.499364,0.500645,0.933828,1,0.151013,0.500062,1
0,0.309025,0.308104,0.111028,0.0817147,0.513061,0.0604849,0.0585098,0.0174956,0.0267639,0.105847,0.528349,0.533399,0.0573959,0.41247,0.652722,0.172249,0,0.227864,0,0.473684,89,87,4,17,4.25,3.4,0.261765,0.0181152,0.915588,0.504614,0.500721,0.0123356,0.484944,0.545082,0.497052,0.497196,0.00322163,0.491148,0.503862,0.500375,0.500506,0.000296885,0.499352,0.500651,0.854007,1,0.207152,0.500391,1
0,0.319958,0.302746,0.106625,0.107167,0.575352,0.0921241,0.0910626,0.0372787,0.0335392,0.186876,0.530976,0.528018,0.0611369,0.408739,0.678404,0,0,0,0,0,77,64,6,7,1.16667,1,0.261905,0.22449,1.13007,0.523166,0.509112,0.0344177,0.465137,0.620346,0.49451,0.494347,0.00315347,0.488443,0.501227,0.500353,0.500383,0.000203927,0.499358,0.500631,0.938445,1,0.152414,0.503576,1
0,0.133749,0,0.206283,0,0.54722,0.0148642,0,0.0259067,0,0.0935052,0.598345,0.632269,0.102321,0.369958,0.734166,0,0,0,0,0,84,70,6,7,1.16667,1.16667,0.333333,0.244898,1.09492,0.505179,0.500804,0.0145596,0.480173,0.544355,0.498085,0.498359,0.00322509,0.491863,0.503608,0.50028,0.500565,0.00047445,0.499336,0.500663,0.843143,1,0.206451,0.500054,1
0,0.104034,0,0.20331,0,0.600804,0.0242353,0.014256,0.0292138,0,0.108675,0.638792,0.689329,0.13404,0.369054,0.833368,0,0,0,0,0,91,81,7,9,1.28571,1.28571,0.206349,0.124829,0.998087,0.477067,0.498038,0.0546858,0.193125,0.50388,0.500735,0.499826,0.00238927,0.498013,0.506881,0.49991,0.499771,0.000372897,0.499346,0.500634,0.675027,0.5718,0.203411,0.500003,1
0,0.278863,0.241795,0.135805,0.0576021,0.54923,0.0976414,0.0918142,0.0434533,0.0240947,0.185253,0.517914,0.543917,0.0916561,0.34434,0.662606,0.0979347,0,0.194553,0,0.526316,80,77,4,12,3,1.71429,0.238095,0.0462963,0.963522,0.448877,0.468073,0.0743409,0.231584,0.54402,0.497846,0.498208,0.00224763,0.493595,0.5026,0.499801,0.499839,0.000211802,0.499467,0.500362,0.978702,1,0.0973593,0.501343,1
0,0.284844,0.273275,0.133328,0.0910918,0.525787,0.0611096,0.0586839,0.0209077,0.0290223,0.102741,0.547018,0.553007,0.0741357,0.414651,0.696746,0.128571,0,0.210646,0,0.473684,71,67,4,12,3,2.4,0.295833,0.041088,1.02264,0.50625,0.499013,0.0248079,0.460333,0.605559,0.497357,0.498375,0.00269293,0.48997,0.500335,0.500139,0.500216,0.000379528,0.499476,0.500608,0.79715,0.938242,0.218101,0.500092,1
0,0.277915,0.277964,0.123539,0.0830543,0.502344,0.0710478,0.0713631,0.0282168,0.0251889,0.13183,0.526451,0.52376,0.0958229,0.370417,0.713485,0.121309,0,0.206752,0,0.473684,83,76,7,12,1.71429,1.5,0.123512,0.0480324,1.00046,0.507037,0.501607,0.0216958,0.471645,0.579397,0.497288,0.497381,0.00239496,0.491933,0.502555,0.500256,0.500367,0.000319747,0.499355,0.500657,0.884455,1,0.195391,0.50017,1
0,0.128142,0,0.233177,0,0.781648,0.0301319,0.0162041,0.0341935,0,0.13613,0.615144,0.635048,0.156797,0.251263,0.863821,0,0,0,0,0,80,68,6,7,1.16667,1,0.272109,0.233236,1.09105,0.511571,0.49837,0.0349883,0.459343,0.624426,0.496691,0.497087,0.00347209,0.489436,0.502324,0.500021,0.500076,0.000471275,0.499336,0.500664,0.904256,1,0.165819,0.504028,1
0,0.135377,0,0.252081,0,0.841259,0.0305557,0.0156671,0.0396588,0,0.168147,0.618244,0.646217,0.152183,0.255596,0.891999,0,0,0,0,0,86,71,5,8,1.6,1.14286,0.307143,0.167969,1.09656,0.517796,0.504607,0.0351394,0.467517,0.607934,0.494229,0.494335,0.0024192,0.489787,0.499374,0.499527,0.499494,0.000160174,0.499347,0.500638,0.970263,1,0.103474,0.536865,1
0,0.123682,0,0.221951,0,0.687877,0.0322395,0.0205828,0.0345549,0,0.139727,0.614092,0.645368,0.127368,0.363133,0.842195,0,0,0,0,0,71,64,6,8,1.33333,1.33333,0.246528,0.138672,1.07058,0.648346,0.655717,0.0785504,0.496871,0.80552,0.489836,0.489318,0.0026941,0.48535,0.49622,0.50007,0.500491,0.000601263,0.499337,0.500664,1,1,0,1,1
0,0.083437,0,0.179487,0,0.527796,0.0163536,0.0088725,0.0196608,0,0.0911842,0.631913,0.664576,0.113527,0.387601,0.788498,0,0,0,0,0,85,74,5,9,1.8,1.125,0.236111,0.116598,1.04393,0.592463,0.595849,0.0961619,0.356694,0.852723,0.489645,0.489513,0.00297527,0.48326,0.496716,0.499558,0.499466,0.000321709,0.499337,0.500655,1,1,0,1,1
0,0.274596,0.268587,0.133497,0.0643001,0.510382,0.0664925,0.064143,0.0307028,0.0184091,0.142065,0.531421,0.540725,0.094657,0.354619,0.707838,0.125,0,0.208771,0,0.473684,73,66,6,10,1.66667,1.25,0.152083,0.073,1.05754,0.538256,0.529461,0.0331383,0.489682,0.606371,0.494456,0.494551,0.00209111,0.491064,0.499355,0.500387,0.500481,0.000301523,0.499374,0.500661,0.980103,1,0.0901174,0.514806,1
0,0.276982,0.313463,0.146037,0,0.462157,0.10427,0.120326,0.0528888,0,0.20076,0.531652,0.517323,0.0758988,0.375163,0.690485,0,0,0,0,0,59,57,3,8,2.66667,1.33333,0.409722,0.115234,1.06248,0.5284,0.504349,0.0630146,0.401762,0.71685,0.493815,0.493939,0.0053098,0.483858,0.503906,0.500345,0.500571,0.000428416,0.499358,0.500661,0.93917,1,0.141958,0.500663,1
0,0.262032,0.249163,0.132098,0.0569324,0.501674,0.0609556,0.057388,0.0248878,0.0182451,0.117771,0.552589,0.571024,0.0759848,0.408479,0.670892,0.135338,0,0.213989,0,0.473684,71,69,3,13,4.33333,1.85714,0.260073,0.0323168,0.992999,0.611901,0.607406,0.0534479,0.509995,0.730807,0.491393,0.491484,0.00197913,0.487546,0.495897,0.500236,0.500594,0.000570362,0.499338,0.500664,1,1,0,1,1
0,0.118728,0,0.19396,0,0.503684,0.015857,0,0.0233128,0,0.0821357,0.609139,0.618135,0.0877623,0.427687,0.752535,0,0,0,0,0,70,63,7,9,1.28571,1.28571,0.15873,0.096022,1.07733,0.5074,0.502214,0.0173179,0.480555,0.565768,0.497169,0.497166,0.00314259,0.49092,0.502713,0.500195,0.500434,0.000440566,0.499348,0.500653,0.859105,1,0.196532,0.500264,1
0,0.336236,0.358339,0.0986115,0.0931011,0.499665,0.110054,0.115498,0.0265907,0.04599,0.14994,0.467326,0.457592,0.0711161,0.350796,0.657639,0.19697,0,0.244869,0,0.526316,67,67,3,13,4.33333,2.16667,0.286325,0.0304961,0.983862,0.501063,0.498608,0.00787232,0.484448,0.522291,0.498736,0.498744,0.00152109,0.496026,0.501776,0.500076,0.500184,0.00041835,0.499347,0.500605,0.799842,0.846753,0.196061,0.500251,1
0,0.298035,0.318151,0.114918,0.103148,0.531145,0.100084,0.0974915,0.034988,0.0391908,0.179016,0.516487,0.504925,0.0841632,0.348396,0.669518,0.127193,0,0.211028,0,0.526316,61,53,4,8,2,1.14286,0.272321,0.119141,1.16834,0.509531,0.502382,0.0219373,0.466078,0.575105,0.497096,0.49723,0.00292497,0.491146,0.50212,0.499773,0.499525,0.000467865,0.499346,0.500662,0.835327,1,0.208368,0.500022,1
0,0.220303,0.165439,0.253657,0,1,0.010956,0,0.0277469,0,0.113539,0.588974,0.611796,0.13987,0.237086,0.978486,0,0,0,0,0,58,58,2,7,3.5,1,0.591837,0.169096,1.03233,0.463341,0.462561,0.0385977,0.409514,0.614585,0.495394,0.495518,0.00232844,0.488072,0.500223,0.499744,0.499748,9.76205e-05,0.499452,0.500042,0.9896,1,0.0416647,0.815254,1
0,0.29958,0.300737,0.115454,0.103148,0.489618,0.0973721,0.0936526,0.0293781,0.0373431,0.146998,0.49091,0.485147,0.0822133,0.369501,0.639422,0.163636,0,0.235091,0,0.526316,56,54,3,10,3.33333,2.5,0.466667,0.056,1.08316,0.514161,0.504454,0.0277204,0.472356,0.588241,0.496326,0.496172,0.00328706,0.48987,0.502551,0.500311,0.500448,0.000336683,0.499397,0.500662,0.887936,1,0.186571,0.500016,1
0,0.254915,0.248493,0.132237,0.0616209,0.496986,0.0661117,0.0649526,0.0318535,0.0200835,0.131556,0.534632,0.55888,0.0836012,0.370525,0.661259,0.104489,0,0.19641,0,0.473684,69,65,4,11,2.75,1.22222,0.174242,0.0518407,1.03422,0.504013,0.500354,0.00794274,0.493354,0.533163,0.497533,0.497603,0.00275346,0.492794,0.502269,0.500159,0.500536,0.000550901,0.499338,0.500657,0.811256,1,0.215247,0.5,1
0,0.269257,0.299397,0.152944,0,0.494307,0.078692,0.0825465,0.041289,0.00462552,0.146102,0.504258,0.492775,0.0836116,0.367152,0.661464,0,0,0,0,0,59,59,3,11,3.66667,1.83333,0.29798,0.0443276,1.02646,0.563118,0.562808,0.0390446,0.495142,0.643666,0.493039,0.493076,0.00183044,0.489735,0.497019,0.499521,0.499432,0.000297126,0.499342,0.500634,1,1,0,1,1
0,0.0965738,0,0.185264,0,0.519089,0.0240148,0.0184662,0.0225208,0,0.083475,0.622649,0.650484,0.118936,0.391586,0.80815,0,0,0,0,0,66,61,4,9,2.25,1.125,0.229167,0.090535,1.06986,0.684766,0.669681,0.0895603,0.52826,0.862705,0.488971,0.4893,0.00263764,0.484415,0.494719,0.499841,0.499393,0.000601295,0.499338,0.500654,1,1,0,1,1
0,0.192766,0,0.220982,0,0.590757,0.00576779,0,0.013134,0,0.0518939,0.604099,0.628436,0.116261,0.379086,0.849695,0,0,0,0,0,51,51,2,9,4.5,1.8,0.566667,0.0699589,1.07755,0.499706,0.510371,0.0355259,0.417555,0.550367,0.495147,0.495183,0.00102089,0.493163,0.497278,0.500448,0.50047,0.000163417,0.499361,0.500633,1,1,0,1,1
0,0.305264,0.307435,0.107241,0.087073,0.509042,0.110176,0.0964526,0.0428553,0.041895,0.216786,0.508863,0.50289,0.0762442,0.377408,0.651741,0.0711501,0,0.170743,0,0.526316,55,51,3,9,3,1.8,0.407407,0.0754458,1.13318,0.571124,0.568052,0.0465045,0.492535,0.649884,0.493096,0.493076,0.0021377,0.489934,0.497844,0.499912,0.499547,0.000571861,0.499341,0.500662,1,1,0,1,1
0,0.25689,0.229069,0.129656,0.0750167,0.495646,0.0706111,0.0661481,0.0298022,0.02646,0.135566,0.549559,0.568143,0.084829,0.393333,0.673616,0.105263,0,0.196929,0,0.473684,55,51,4,8,2,1.33333,0.286458,0.107422,1.13318,0.562847,0.556936,0.0357452,0.502205,0.644866,0.492014,0.492124,0.00145924,0.488945,0.494782,0.499553,0.499405,0.000405013,0.499341,0.500657,1,1,0,1,1
0,0.254596,0.223711,0.140833,0.0669792,0.542532,0.0636489,0.0596022,0.0336363,0.017383,0.156138,0.557399,0.581146,0.0906214,0.383525,0.717027,0.0877193,0,0.184002,0,0.473684,55,51,4,8,2,1.6,0.34375,0.107422,1.13318,0.493198,0.494466,0.0169722,0.445109,0.545695,0.497516,0.497565,0.00171247,0.493208,0.500395,0.500195,0.50025,0.000370685,0.499336,0.500657,0.884584,1,0.176501,0.511553,1
0,0.204089,0,0.316456,0,0.913597,0.0530707,0.0401652,0.0575567,0,0.203672,0.570817,0.596145,0.172491,0.253746,0.891904,0,0,0,0,0,62,60,5,10,2,1.42857,0.177143,0.062,1.04328,0.511322,0.505429,0.0178072,0.495566,0.585965,0.49716,0.497871,0.00230792,0.489061,0.500062,0.500335,0.500459,0.000355897,0.499364,0.500652,0.81089,0.962516,0.207783,0.5,1
0,0.0835858,0,0.182243,0,0.535834,0.0186613,0.0121358,0.0213008,0,0.0696739,0.636682,0.675122,0.113414,0.397457,0.792545,0,0,0,0,0,64,64,6,12,2,1.5,0.111111,0.037037,0.999001,0.621891,0.611449,0.0716326,0.497248,0.742784,0.49099,0.491119,0.00254341,0.487036,0.496602,0.499899,0.499498,0.000588871,0.499339,0.500663,1,1,0,1,1
0,0.298387,0.270596,0.0891128,0.12994,0.454789,0.0822102,0.0805,0.0208749,0.0407538,0.123053,0.495397,0.508452,0.0640071,0.389259,0.613387,0.139776,0,0.216038,0,0.473684,62,56,7,9,1.28571,1.28571,0.14059,0.085048,1.1178,0.5421,0.532648,0.0667339,0.37477,0.674787,0.493429,0.493256,0.00251579,0.488965,0.498843,0.500407,0.50047,0.000240146,0.499336,0.500658,0.997024,1,0.0220696,0.833352,1
0,0.312096,0.314802,0.104412,0.112525,0.494977,0.101423,0.0983158,0.0248885,0.0502894,0.150647,0.491483,0.489429,0.0772429,0.354863,0.624139,0.12782,0,0.212929,0,0.526316,50,46,3,8,2.66667,1.33333,0.347222,0.0976562,1.179,0.518787,0.501108,0.0333121,0.487286,0.617491,0.495704,0.495818,0.00297218,0.489302,0.500357,0.500287,0.500378,0.000317432,0.499374,0.50065,0.901462,1,0.173991,0.500418,1
0,0.26161,0.262559,0.134208,0.0649699,0.503684,0.0832546,0.0853493,0.0395233,0.0236968,0.155964,0.537806,0.556613,0.0963121,0.351217,0.678517,0.109649,0,0.201229,0,0.526316,49,44,4,7,1.75,1.4,0.35,0.142857,1.2161,0.520315,0.522668,0.0299325,0.463686,0.579552,0.493961,0.493945,0.00161062,0.491246,0.497704,0.499578,0.499587,5.41682e-05,0.499458,0.49969,1,1,0,1,1
0,0.249213,0.215673,0.131836,0.074347,0.503014,0.0673874,0.0710711,0.0286961,0.0178684,0.125149,0.563106,0.584404,0.096287,0.38396,0.717371,0.0893744,0,0.185331,0,0.473684,54,49,5,7,1.4,1,0.220408,0.157434,1.16509,0.551022,0.547998,0.0530733,0.456362,0.669945,0.491583,0.491543,0.00222151,0.487151,0.495091,0.500392,0.500555,0.000410076,0.499336,0.500664,1,1,0,1,1
0,0.100611,0,0.195359,0,0.540522,0.0207225,0.0132595,0.0250284,0,0.0865724,0.62539,0.670962,0.107953,0.416105,0.787001,0,0,0,0,0,53,46,4,7,1.75,1.16667,0.315476,0.154519,1.2257,0.501132,0.507275,0.0351082,0.436356,0.563877,0.495569,0.495699,0.00141491,0.493047,0.498802,0.500335,0.500306,0.000249387,0.499336,0.500644,1,1,0,1,1
0,0.0845805,0,0.181034,0,0.540522,0.0198907,0.0126442,0.0222835,0,0.0768784,0.635373,0.674358,0.112766,0.397718,0.794151,0,0,0,0,0,62,56,5,8,1.6,1.33333,0.258333,0.121094,1.1178,0.52399,0.506494,0.0621884,0.434871,0.669206,0.496274,0.496393,0.00399024,0.488944,0.502928,0.499848,0.49987,0.000434651,0.499338,0.500662,0.933319,1,0.152774,0.50184,1
0,0.285682,0.25921,0.138674,0.0790355,0.539853,0.0807516,0.0714294,0.0452711,0.0191284,0.197759,0.532689,0.557609,0.0963741,0.334715,0.685904,0.107656,0,0.198507,0,0.473684,45,41,4,6,1.5,1.5,0.46875,0.208333,1.23306,0.543034,0.542965,0.0279844,0.499271,0.603428,0.493806,0.49307,0.00238909,0.490561,0.498808,0.500422,0.500494,0.000289484,0.499341,0.500628,0.968851,1,0.109638,0.52875,1
0,0.254156,0.233758,0.126811,0.0770261,0.511052,0.0789612,0.0767688,0.0338987,0.0292968,0.141352,0.544271,0.564847,0.0958361,0.354933,0.720401,0.121531,0,0.208089,0,0.526316,56,50,6,8,1.33333,1.33333,0.194444,0.109375,1.16981,0.493417,0.492336,0.0141973,0.468827,0.528741,0.497676,0.497672,0.00169355,0.494339,0.501763,0.500346,0.500437,0.000288355,0.499347,0.500664,0.833384,0.962942,0.195318,0.504351,1
0,0.188004,0,0.212071,0,0.568654,0,0,0,0,0,0.564975,0.611796,0.0848033,0.367543,0.692285,0,0,0,0,0,43,43,2,7,3.5,1.75,0.767857,0.125364,1.14061,0.511469,0.510139,0.00484239,0.503252,0.518828,0.495005,0.494667,0.001153,0.493515,0.49773,0.499499,0.499506,1.74644e-05,0.499451,0.499528,0.998923,1,0.00655112,0.959074,1
0,0.309457,0.320161,0.114123,0.0884126,0.509712,0.0850373,0.0842818,0.0301552,0.0345284,0.146351,0.519507,0.523012,0.0742954,0.377685,0.662055,0.12753,0,0.210107,0,0.473684,53,50,3,8,2.66667,1.14286,0.315476,0.103516,1.12765,0.55951,0.559171,0.0440075,0.487898,0.64923,0.493515,0.493408,0.00259176,0.489765,0.500298,0.499493,0.499453,0.000145924,0.49935,0.500048,0.980918,1,0.0833561,0.593789,1
0,0.187257,0.0790355,0.224898,0,0.64568,6.125e-05,0,0.000271152,0,0.00143684,0.56115,0.611796,0.113282,0.209241,0.724642,0,0,0,0,0,41,41,2,6,3,1.2,0.683333,0.189815,1.15886,0.503044,0.505694,0.00881401,0.477963,0.513503,0.496943,0.496901,0.000793399,0.49548,0.498428,0.499626,0.499599,0.000173994,0.499388,0.500651,0.967313,1,0.0886507,0.613088,1
0,0.283664,0.269257,0.123627,0.090422,0.512391,0.0666862,0.0649572,0.0248973,0.0273276,0.113732,0.536667,0.545236,0.0830509,0.374288,0.694501,0.0907055,0,0.186382,0,0.473684,48,46,4,8,2,1.6,0.3,0.09375,1.14735,0.527726,0.528162,0.0187867,0.482965,0.564627,0.493998,0.49401,0.00100859,0.492314,0.496538,0.500325,0.500544,0.00046023,0.499339,0.500662,1,1,0,1,1
0,0.126777,0,0.197379,0,0.520429,0.0121176,0,0.0201169,0,0.0623276,0.599761,0.623142,0.0965892,0.425096,0.729711,0,0,0,0,0,55,47,6,7,1.16667,1,0.187075,0.16035,1.22962,0.462773,0.470882,0.0385115,0.360769,0.521024,0.49907,0.498814,0.00294263,0.493569,0.505521,0.500124,0.500117,0.000234495,0.499711,0.500555,0.997333,1,0.0192301,0.858663,1
0,0.282206,0.240455,0.132877,0.0877428,0.502344,0.0780311,0.0738481,0.0275695,0.03276,0.140513,0.531395,0.55882,0.0733007,0.403663,0.63514,0.138158,0,0.215304,0,0.473684,49,49,2,9,4.5,1.5,0.453704,0.0672154,1.09201,0.532029,0.518897,0.0378059,0.485389,0.622299,0.494938,0.495147,0.00229215,0.490458,0.49888,0.499783,0.499557,0.000471463,0.499342,0.500637,0.978232,1,0.0881515,0.580901,1
0,0.258744,0.238446,0.132553,0.0669792,0.523778,0.079324,0.0758486,0.036035,0.0211741,0.15901,0.51904,0.539363,0.0912642,0.344403,0.67506,0.127002,0,0.214093,0,0.526316,47,44,4,7,1.75,1.4,0.335714,0.137026,1.18278,0.502795,0.501185,0.00828795,0.491405,0.532474,0.498155,0.498263,0.00111716,0.494968,0.500368,0.500289,0.500407,0.000367394,0.499363,0.500659,0.801481,0.846815,0.187806,0.502071,1
0,0.327289,0.361018,0.11405,0.115204,0.491628,0.0894515,0.0823789,0.0467595,0,0.18757,0.503312,0.491206,0.0841141,0.350594,0.685656,0.0112782,0,0.0722157,0,0.473684,43,39,4,6,1.5,1.5,0.447917,0.199074,1.25759,0.508785,0.508659,0.00507403,0.500525,0.520642,0.497182,0.497121,0.000842305,0.495619,0.499011,0.499535,0.499503,0.000244279,0.499344,0.500652,0.918263,1,0.157244,0.513057,1
0,0.196797,0,0.25141,0,0.776959,0.00474796,0,0.0106299,0,0.0471698,0.597338,0.631607,0.152838,0.176938,0.887964,0,0,0,0,0,45,45,2,7,3.5,1.16667,0.535714,0.131195,1.12345,0.507874,0.508524,0.0200878,0.447864,0.54654,0.495777,0.495598,0.0014908,0.493388,0.499201,0.500354,0.500436,0.000308345,0.499346,0.500642,0.960343,1,0.120575,0.506532,1
0,0.326532,0.344943,0.109738,0.127261,0.535164,0.136011,0.136749,0.0360265,0.0656526,0.207927,0.529924,0.54039,0.101942,0.354383,0.727277,0.0346598,0,0.123355,0,0.473684,42,37,4,5,1.25,1.25,0.525,0.336,1.30494,0.533674,0.533091,0.034146,0.477404,0.608638,0.494465,0.494142,0.00176792,0.491364,0.498655,0.499711,0.499569,0.000408241,0.499343,0.500657,0.998421,1,0.0110523,0.921055,1
